category,terms,id,unknown,id2,tweetid,guid,link,author,title,description,pubdate,source,favoritecount,retweetcount,lang,quotedtext,tweettype,inreplytoscreenname,inreplytouserid,inreplytostatusid,retweetedscreenname,retweeteduserid,retweetedstatusid,userid,profileimageurl,userstatusescount,userfriendscount,userfollowerscount,usercreatedat,userbio,userlocation,userverified,sentiment
negatif,malang,666,665,57696,1.35E+18,https://twitter.com/yusufgunawan/statuses/1354716168406220800,https://twitter.com/yusufgunawan/statuses/1354716168406220800,yusufgunawan,RT @radar_malang: Semoga Lekas Tuntas Vaksinasi Kota Malang @infomalang #Vaksinasi #Covid https://t.co/WSxNmAFdwb,Semoga Lekas Tuntas Vaksinasi Kota Malang @infomalang #Vaksinasi #Covid https://t.co/WSxNmAFdwb,1/28/2021 4:01,Twitter for iPhone,0,1,in,,retweet,,0,0,radar_malang,528590547,1.35E+18,78619866,https://pbs.twimg.com/profile_images/1844679397/twitter_profile_normal.jpg,99221,986,3604,9/30/2009 10:51,Wedding and Portrait Photographer and an Adjunct Faculty.,"Rancho Cucamonga, CA",,1
,,667,666,60077,1.35E+18,https://twitter.com/haluanharian/statuses/1354766443452108803,https://twitter.com/haluanharian/statuses/1354766443452108803,haluanharian,,,1/28/2021 7:21,dlvr.it,0,0,in,,original,,0,0,,0,0,282667727,https://pbs.twimg.com/profile_images/1262753251360796672/U37ftt8H_normal.jpg,130263,20885,131077,4/15/2011 13:20,Official https://t.co/2VYM22JOjB   |  Since 1948  |  Breaking News |   https://t.co/zpBJTuJh8V,"West Sumatra, Indonesia",,1
,,668,667,40627,1.35E+18,https://twitter.com/beadictive/statuses/1354327545206857731,https://twitter.com/beadictive/statuses/1354327545206857731,beadictive,,,1/27/2021 2:17,Twitter for iPhone,0,1,in,,retweet,,0,0,poisons,20420052,1.35E+18,1217058067,https://pbs.twimg.com/profile_images/1349603176370982914/UO31BzO-_normal.jpg,1735,188,139,2/24/2013 21:15,partime Jewel jedi,Indonesia ????,,1
negatif,"berantakan,membuka,sedih",669,668,41189,1.35E+18,https://twitter.com/pulangsoree_/statuses/1354340943470551043,https://twitter.com/pulangsoree_/statuses/1354340943470551043,pulangsoree_,,Pandemik ini membuka borok sistem informasi yg awul-awul berantakan di Kemenkes. Ada belasan sistem kagak di sana ga bs menangani pandemik dan vaksinasi.  Dari dulu miris lihat tender2 IT pemerintah. Skrg rasa miris itu berubah menjadi sedih krn kuwalatnya ditanggung 1 negara.,1/27/2021 3:10,Twitter for Android,0,188,in,,retweet,,0,0,leksa,6176612,1.35E+18,312483718,https://pbs.twimg.com/profile_images/1233005727045734400/dwOANQfg_normal.jpg,29124,491,264,6/7/2011 1:59,selebihnya kuasa Tuhan ??,"Malang, Indonesia",,1
positif,"besar,kuat,menegaskan",670,669,5111,1.35E+18,https://twitter.com/shae_ll/statuses/1353500132092776452,https://twitter.com/shae_ll/statuses/1353500132092776452,shae_ll,,Ketua Umum Pengurus Besar Ikatan Dokter Indonesia (PB IDI) Daeng M Faqih menegaskan dukungannya terhadap pelaksanaan vaksinasi covid-19.  Vaksin Lancar Rakyat Kuat #SitaTanahMarkasIlegalFPI,1/24/2021 19:29,Twitter for Android,0,3,in,,retweet,,0,0,jitoe02,1.22E+18,1.35E+18,1.29E+18,https://pbs.twimg.com/profile_images/1336326980828975105/EAfr5KM__normal.jpg,12748,2593,2553,8/5/2020 23:09,MARI BERSAHABAT,Indonesia,,1
positif,"kesehatan,kita,menerima",671,670,12120,1.35E+18,https://twitter.com/izazkunrey720/statuses/1353623169446277120,https://twitter.com/izazkunrey720/statuses/1353623169446277120,izazkunrey720,,Untuk Tenaga Kesehatan Kita Fokuskan Kepada Jumlah Nakes  Yang Sudah Menerima Vaksinasi #NakesSiapRumahSakitSiap https://t.co/zQZDcs95Gp,1/25/2021 3:38,Twitter for Android,0,96,in,,retweet,,0,0,Jah_Nazari,1.34E+18,1.35E+18,2535833485,https://pbs.twimg.com/profile_images/474550245393969152/fvIyzZi1_normal.jpeg,114,275,25,5/30/2014 16:45,Intentar Olvidar a Alguien es Querer Recordarlo xa Siempre.,Maracay,,1
"negatif,positif","menekan,menghambat,oposisi,setuju",672,671,89420,1.36E+18,https://twitter.com/silentreadeer/statuses/1355705719794839553,https://twitter.com/silentreadeer/statuses/1355705719794839553,silentreadeer,,"Oposisi yang menghambat untuk vaksinasi Covid-19 dan Kepala Daerah yang tidak becus tangani pandemi Covid, gak usah dipilih lagi, setuju ya?  Daerah-daerah yang mampu menekan angka kasus Covid-19, Gubernurnya pilih lagi ??  Stop Framing Hoaks Vaksin #IndonesiaBersih2Radikalisme https://t.co/nl6aCFnBsp",1/30/2021 21:33,Twitter Web App,0,10,in,,retweet,,0,0,Pencerah__,1.27E+18,1.36E+18,3172958879,https://pbs.twimg.com/profile_images/1313852343281098752/WU-q09XP_normal.jpg,81284,17225,21945,4/16/2015 10:40,?Real Account? Tan Hana Wighna Tan Sirna,Gading Serpong Tangerang,,1
,,673,672,26397,1.35E+18,https://twitter.com/Heri_breuwox/statuses/1354021807003553792,https://twitter.com/Heri_breuwox/statuses/1354021807003553792,Heri_breuwox,Bismillah. Alhamdulillah. Dalam rangka ikut serta Program Pemerintah dalam mengurangi bahkan mencegah penyebaran covid 19. Maks dengan ini saya bersedia di VAKSIN.,Bismillah. Alhamdulillah. Dalam rangka ikut serta Program Pemerintah dalam mengurangi bahkan mencegah penyebaran covid 19. Maks dengan ini saya bersedia di VAKSIN.,1/26/2021 6:02,Twitter for Android,0,0,in,,original,,0,0,,0,0,57200942,https://pbs.twimg.com/profile_images/1180147938074361856/F4drXMKX_normal.jpg,6716,231,322,7/15/2009 21:25,Maaf sepatu sy bersih... ??????,"DKI Jakarta, Indonesia",,1
positif,dukung,674,673,1459,1.35E+18,https://twitter.com/CanNarida/statuses/1353317527598755840,https://twitter.com/CanNarida/statuses/1353317527598755840,CanNarida,KEEFEKTIVITAS VAKSIN COVID-19 DUKUNG PEMERINTAH #PercepatPemulihanEkonomi https://t.co/sQQdzGOKHL,KEEFEKTIVITAS VAKSIN COVID-19 DUKUNG PEMERINTAH #PercepatPemulihanEkonomi https://t.co/sQQdzGOKHL,1/24/2021 7:23,Twitter for Android,0,0,in,,original,,0,0,,0,0,1.35E+18,https://pbs.twimg.com/profile_images/1352604238283591680/sVS8BkFI_normal.jpg,71,15,4,1/22/2021 8:07,oldies but goodies, Indonesia,,1
negatif,"berantakan,membuka,sedih",675,674,37529,1.35E+18,https://twitter.com/HISARMAN/statuses/1354297965687361548,https://twitter.com/HISARMAN/statuses/1354297965687361548,HISARMAN,,Pandemik ini membuka borok sistem informasi yg awul-awul berantakan di Kemenkes. Ada belasan sistem kagak di sana ga bs menangani pandemik dan vaksinasi.  Dari dulu miris lihat tender2 IT pemerintah. Skrg rasa miris itu berubah menjadi sedih krn kuwalatnya ditanggung 1 negara.,1/27/2021 0:19,Twitter for Android,0,109,in,,retweet,,0,0,leksa,6176612,1.35E+18,214396872,https://pbs.twimg.com/profile_images/1319473148882907138/JRK5dIjl_normal.jpg,1939,635,158,11/11/2010 4:19,CS and IT enthusiast ??| PES Mobile amateur player,Pontianak,,-1
"negatif,positif","istirahat,kesehatan,selamat",676,675,44487,1.35E+18,https://twitter.com/diskomkabbekasi/statuses/1354397581447630851,https://twitter.com/diskomkabbekasi/statuses/1354397581447630851,diskomkabbekasi,,"Selamat Malam, Selamat Istirahat, Warganet.  Kepala Dinas Kesehatan Kabupaten Bekasi, dr. Sri Enny Mainarti, menjadwalkan vaksinasi untuk tenaga kesehatan akan dimulai pada Kamis 28 Januari 2021, sehari setelah vaksin diterima. https://t.co/CTJYn5mwEi",1/27/2021 6:55,Twitter for Android,0,3,in,,retweet,,0,0,pemkabekasi,8.34E+17,1.35E+18,1.15E+18,https://pbs.twimg.com/profile_images/1152194964270399488/8HZOwN6A_normal.jpg,840,59,216,7/19/2019 8:27,Akun Resmi Dinas Komunikasi Informatika Persandian dan Statistik Kabupaten Bekasi | Instagram : diskominfosantik_bekasikab | #Bekasi2xtambahbaik,"Cikarang, Indonesia",,1
"negatif,positif","mendapatkan,terinfeksi",677,676,11555,1.35E+18,https://twitter.com/__MV_llestari__/statuses/1353613072389132288,https://twitter.com/__MV_llestari__/statuses/1353613072389132288,__MV_llestari__,,"????????????? ??????? ???????????  1. Kejadian yg di alami Bupati Sleman pasca Vaksinasi menunjukkan bahwa meski telah mendapatkan suntik Vaksin, suntikan ke-1 hanya memincu kekebalan awal dan masih memiliki kemungkinan untuk terinfeksi. makanya di perlukan suntikan ke-2 https://t.co/FgzQgi5XiN",1/25/2021 2:58,Twitter Web App,0,13,in,,retweet,,0,0,NinjaCir3ng,8.91E+17,1.35E+18,1.20E+18,https://pbs.twimg.com/profile_images/1345788494375837696/5cQvYjfD_normal.jpg,95138,1812,17551,12/4/2019 1:11,~To say that you can kill in the name of God is blasphemy. ~   _Pope Francis_   1st Acc : @Lestari_Leonita,In the middle of nowhere??????,,1
"negatif,positif","aman,dukung,kita,komitmen,menekan,sehat",678,677,63319,1.35E+18,https://twitter.com/silentreadeer/statuses/1354948233156505603,https://twitter.com/silentreadeer/statuses/1354948233156505603,silentreadeer,,Vaksinasi COVID-19 mrpkan komitmen dan upaya pemerintah utk menekan pandemi...   Ayoo kita dukung dan sukseskan program Vaksinasi Nasional utk Indonesia Sehat ??  Vaksin Mantul Terbukti Aman #UngkapMotifAsingDibalikFPI https://t.co/RhD7TVvuiB,1/28/2021 19:23,Twitter Web App,0,14,in,,retweet,,0,0,RETHA_Monicaa,1.23E+18,1.35E+18,3172958879,https://pbs.twimg.com/profile_images/1313852343281098752/WU-q09XP_normal.jpg,80261,17201,21874,4/16/2015 10:40,?Real Account? Tan Hana Wighna Tan Sirna,Gading Serpong Tangerang,,1
"negatif,positif","bisa,kesehatan,kurang,optimis,penting",679,678,41664,1.35E+18,https://twitter.com/GarudaMerPut/statuses/1354342315733598212,https://twitter.com/GarudaMerPut/statuses/1354342315733598212,GarudaMerPut,,Vaksinasi + Disiplin Protokol Kesehatan penting ??  Presiden Jokowi Optimis Vaksinasi Covid-19 di Tanah Air bisa selesai kurang dari setahun  #JokowiVaksinKe2   @NayDonuts @triwul82 https://t.co/39Hp7IlpiI,1/27/2021 3:15,Twitter for Android,0,12,in,,retweet,,0,0,Dusapanlandu,1.31E+18,1.35E+18,1.10E+18,https://pbs.twimg.com/profile_images/1348903604220936194/SbNvs3N4_normal.jpg,17137,1689,3114,2/11/2019 22:07,Militan Merah Putih.. Lawan siapapun yang mengganggu Pancasila dan NKRI..,"DKI Jakarta, Indonesia",,1
positif,"cepat,proaktif",680,679,80961,1.36E+18,https://twitter.com/Aryprasetyo85/statuses/1355417896646627331,https://twitter.com/Aryprasetyo85/statuses/1355417896646627331,Aryprasetyo85,,"Mendagri mengapresiasi pemerintah daerah yang proaktif, cepat dan tanggap dalam melakukan vaksinasi.  @kemendagri https://t.co/68tWmyV0g3",1/30/2021 2:29,Twitter for Android,0,11,in,,retweet,,0,0,Andrazahira,1.06E+18,1.36E+18,435004096,https://pbs.twimg.com/profile_images/1275956665515298817/RTtILPjh_normal.jpg,155210,7568,55544,12/12/2011 10:29,,"Jakarta Pusat, DKI Jakarta",,1
,,681,680,30020,1.35E+18,https://twitter.com/ositamayol871/statuses/1354201198845300736,https://twitter.com/ositamayol871/statuses/1354201198845300736,ositamayol871,#DorongPerbaikanEkonomi Presiden Jokowi Ajak Umat Kristiani Sukseskan Program Vaksinasi COVID-19 seeepppp ni???? https://t.co/EvgaxqTJyD,#DorongPerbaikanEkonomi Presiden Jokowi Ajak Umat Kristiani Sukseskan Program Vaksinasi COVID-19 seeepppp ni???? https://t.co/EvgaxqTJyD,1/26/2021 17:55,Twitter Web App,0,0,in,,original,,0,0,,0,0,2361426090,https://pbs.twimg.com/profile_images/439486889037668353/FUUtWOVm_normal.jpeg,116,31,18,2/25/2014 12:39,"Si ser bonita es pecado, soy toda una pecadora.",Maracay,,1
,,682,681,20737,1.35E+18,https://twitter.com/Bandungsatucom/statuses/1353888810757578753,https://twitter.com/Bandungsatucom/statuses/1353888810757578753,Bandungsatucom,"Tangani COVID-19, Kemenhub Merealokasi Anggaran Rp12,44 Triliun untuk Beli Vaksin. #Covid19Update https://t.co/IDgKUdafpF via @Bandungsatu.com","Tangani COVID-19, Kemenhub Merealokasi Anggaran Rp12,44 Triliun untuk Beli Vaksin. #Covid19Update https://t.co/IDgKUdafpF via @Bandungsatu.com",1/25/2021 21:13,Twitter for Android,0,0,in,,original,,0,0,,0,0,1.32E+18,https://pbs.twimg.com/profile_images/1344793989874999297/Pig18g7b_normal.jpg,1115,60,117,11/4/2020 1:48,"Media Aktual, Objektif dan Inspiratif. Alamat:  Kompleks Cluster Selaras, Cimareme, Ngamprah, Kab.Bandung Barat, Jawa Barat. Email: bandungsaturedaksi@gmail.com","Bandung Kulon, Indonesia",,1
positif,"dukung,kesehatan,kita",683,682,21394,1.35E+18,https://twitter.com/9iseeel/statuses/1353899425861570561,https://twitter.com/9iseeel/statuses/1353899425861570561,9iseeel,,"Yukk kita dukung program vaksinasi COVID-19...  Untuk kesehatan kita, keluarga dan seluruh masyarakat Indonesia.   Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI https://t.co/WQGxY15PT4",1/25/2021 21:55,Twitter Web App,0,23,in,,retweet,,0,0,RETHA_Monicaa,1.23E+18,1.35E+18,2443521056,https://pbs.twimg.com/profile_images/1335270920491945987/bG3DPXTV_normal.jpg,9216,3890,4211,4/14/2014 3:55,#LaskarPelangiNKRI,gunung sugih,,1
,,684,683,21351,1.35E+18,https://twitter.com/mudha_satriya/statuses/1353899774013960192,https://twitter.com/mudha_satriya/statuses/1353899774013960192,mudha_satriya,,"Alhamdulillah, program vaksinasi Covid-19 dari Presiden @jokowi menjadikan Indonesia termasuk dalam negara2 di dunia yang mengawali upaya bersama  memutus pandemi Covid-19, ikut menyelamatkan 7,7 miliar manusia di seluruh dunia ~ #JubirPresidenRI @JubirPresidenRI @KemenkesRI https://t.co/6OETqpiNmh",1/25/2021 21:57,Twitter for Android,0,11,in,,retweet,,0,0,fadjroeL,18158130,1.35E+18,498272759,https://pbs.twimg.com/profile_images/1128797792657219587/MsPXoYZ2_normal.jpg,421970,1991,2044,2/20/2012 16:31,"??????? ??? ????????? ?? ????? ????? "" Satyam Eva Jayate "" Pada Akhirnya Kebenaranlah Yg Akan MENANG !!!",,,1
"negatif,positif","kesehatan,kita,kurang,tetap",685,684,42664,1.35E+18,https://twitter.com/suprayogialbert/statuses/1354367266091982848,https://twitter.com/suprayogialbert/statuses/1354367266091982848,suprayogialbert,,"Sudah dua pekan kita menggelar vaksinasi massal Covid-19. Hari ini, sudah sekitar 250.000 tenaga kesehatan yang telah menjalani vaksinasi.   Memang terasa masih kurang, tapi dari hari ke hari kita tetap membenahi manajemen pelaksanaan vaksinasi. https://t.co/iKD09TATzn",1/27/2021 4:54,Twitter for Android,0,489,in,,retweet,,0,0,jokowi,366987179,1.35E+18,1.24E+18,https://pbs.twimg.com/profile_images/1329368631130554368/2cD-lGNZ_normal.jpg,5209,1212,570,3/23/2020 13:43,"...bukan akun anonim...fix profil asli... sekedar berbagi informasi tentang apa saja....yang penting Asiiikkk.....?? : kuliner , traveling , menulis , railfans","Yogyakarta, Indonesia",,1
positif,pemulihan,686,685,68855,1.36E+18,https://twitter.com/LatifPrasetyo7/statuses/1355075454856613888,https://twitter.com/LatifPrasetyo7/statuses/1355075454856613888,LatifPrasetyo7,@Chaterinee_08 @ziyyah_Assy @LILApama2011 @jitoe02 @jisatu01 @Lima8Satu @MutualMilenial @vianicantiq @Chishe_wd23 @tjhinfar21 @kianinara1 @denni_loyz @keevan01 @keevan03 @SwanLakee8 @perahukertas97 Vaksinasi Percepat Pemulihan Ekonomi  #MutualMilenial,@Chaterinee_08 @ziyyah_Assy @LILApama2011 @jitoe02 @jisatu01 @Lima8Satu @MutualMilenial @vianicantiq @Chishe_wd23 @tjhinfar21 @kianinara1 @denni_loyz @keevan01 @keevan03 @SwanLakee8 @perahukertas97 Vaksinasi Percepat Pemulihan Ekonomi  #MutualMilenial,1/29/2021 3:48,Twitter Web App,1,0,in,,reply,Chaterinee_08,1.13E+18,1.36E+18,,0,0,1.22E+18,https://pbs.twimg.com/profile_images/1258548763041214466/Q_SZkv60_normal.jpg,4929,8293,8189,1/31/2020 20:12,"#programfolback Kayaknya kapok ikut GA yang nyari follower, nih akunku dalam 2 minggu distrap 2 kali ??????","Lumajang, Indonesia",,1
"negatif,positif","kesehatan,melibatkan",687,686,30691,1.35E+18,https://twitter.com/Tinjauan_/statuses/1354217603158265856,https://twitter.com/Tinjauan_/statuses/1354217603158265856,Tinjauan_,,Menteri Kesehatan Budi Gunadi Sadikin tak melibatkan birokrasi jajarannya. Ia bahkan secara terbuka menyoroti buruknya data di kementeriannya. Dikhawatirkan mempengaruhi kecepatan program vaksinasi. #korantempodigital #KoranTempo https://t.co/fIc1ZbKZ2O https://t.co/L1q8xHIueN,1/26/2021 19:00,Twitter for iPhone,0,15,in,,retweet,,0,0,korantempo,20963426,1.35E+18,2712239720,https://pbs.twimg.com/profile_images/810869672509771776/Pj4-9e31_normal.jpg,27075,1852,601,8/6/2014 11:15,,Bandar Lampung,,1
positif,"besar,terbesar",688,687,14819,1.35E+18,https://twitter.com/Henrys_18/statuses/1353676737645711360,https://twitter.com/Henrys_18/statuses/1353676737645711360,Henrys_18,,Produsen vaksin terbesar di dunia adalah Serum Institute of India (SII). Sebuah perusahaan swasta yang berdiri tahun 1966.  Kapasitas produksinya untuk vaksin Covid-19 adalah 100 JUTA dosis per BULAN. Lebih besar dari kapasitas seluruh produsen vaksin China digabung jadi satu.,1/25/2021 7:10,Twitter for Android,0,62,in,,retweet,,0,0,hotradero,19759844,1.35E+18,4700651779,https://pbs.twimg.com/profile_images/1351335017058770945/cFzlck8K_normal.jpg,57493,668,599,1/2/2016 23:58,Letakan Dunia di Tanganmu jangan di Hatimu,di timelinmu ,,1
positif,optimal,689,688,34626,1.35E+18,https://twitter.com/valdooee_/statuses/1354271356917960707,https://twitter.com/valdooee_/statuses/1354271356917960707,valdooee_,Antibodi akan optimal pada 14 - 28 hari sesudah vaksinasi ke-2 #JokowiVaksinKe2 https://t.co/KNQSs1FSsI,Antibodi akan optimal pada 14 - 28 hari sesudah vaksinasi ke-2 #JokowiVaksinKe2 https://t.co/KNQSs1FSsI,1/26/2021 22:33,Twitter for Android,0,0,in,,original,,0,0,,0,0,539303392,https://pbs.twimg.com/profile_images/1289199211544580096/ZPypUDL7_normal.jpg,4922,940,196,3/28/2012 15:10,#LaskarBerbagiKasih #BerbagiItuBaik #BerbagiItuKeren #LaskarBerbagiKasih,Your heart,,1
positif,"cepat,kerja,mendukung",690,689,40337,1.35E+18,https://twitter.com/sonorapalembang/statuses/1354323868022755331,https://twitter.com/sonorapalembang/statuses/1354323868022755331,sonorapalembang,"Menurut Jokowi, kerja cepat ini dilakukan untuk mendukung program vaksinasi Covid-19 secepat-cepatnya. https://t.co/qS5ohOikYv","Menurut Jokowi, kerja cepat ini dilakukan untuk mendukung program vaksinasi Covid-19 secepat-cepatnya. https://t.co/qS5ohOikYv",1/27/2021 2:02,Twitter Web App,0,0,in,,original,,0,0,,0,0,59044397,https://pbs.twimg.com/profile_images/1309031177530028035/KFG_R9lD_normal.jpg,21676,424,4445,7/22/2009 1:14,Radio Sahabat Keluarga Music and Information / Jl Angkatan 45 No 23 PalembangTlp: 0711 359148 / BBM PIN: 562BD9D1,Palembang,,1
positif,"giat,menerima",691,690,69797,1.36E+18,https://twitter.com/MapolsekBunaken/statuses/1355093133709565958,https://twitter.com/MapolsekBunaken/statuses/1355093133709565958,MapolsekBunaken,Bhabinkamtibmas Aiptu J.Manuas bersama Babinsa Bailang Serma E.Kaluasi melaksanakan pengamanan giat vaksinasi di Puskesmas Bailang dan adapun jadwal yang menerima vaksin adalah Kapuskesmas Bailang dr. Dessy Supit https://t.co/wMFvswrrCH,Bhabinkamtibmas Aiptu J.Manuas bersama Babinsa Bailang Serma E.Kaluasi melaksanakan pengamanan giat vaksinasi di Puskesmas Bailang dan adapun jadwal yang menerima vaksin adalah Kapuskesmas Bailang dr. Dessy Supit https://t.co/wMFvswrrCH,1/29/2021 4:59,Twitter Web App,0,0,in,,original,,0,0,,0,0,1.00E+18,https://pbs.twimg.com/profile_images/1238672777218949122/iZMe74tx_normal.jpg,1710,14,31,6/1/2018 8:27,Akun Resmi : 1.https://t.co/2ump8wIEz1 2.https://t.co/7S0pN8Z4jJ 3.https://t.co/yOSumdbRXU,"Molas, Indonesia",,1
positif,tetap,692,691,10854,1.35E+18,https://twitter.com/klinikrespirasi/statuses/1353616449340899329,https://twitter.com/klinikrespirasi/statuses/1353616449340899329,klinikrespirasi,"Vaksin COVID-19 Sudah Tiba, Jangan Lengah dan Tetap Waspada Read more: https://t.co/2RvmVS4u45 https://t.co/W9zaLUjGYt","Vaksin COVID-19 Sudah Tiba, Jangan Lengah dan Tetap Waspada Read more: https://t.co/2RvmVS4u45 https://t.co/W9zaLUjGYt",1/25/2021 3:11,IFTTT,0,0,in,,original,,0,0,,0,0,9.32E+17,https://pbs.twimg.com/profile_images/934333082840186882/x0B2VjCR_normal.jpg,2923,147,62,11/20/2017 0:11,"Klinik Dokter THT di Malang, Klinik Dokter Paru di Malang, Klinik Dokter Gigi di Malang, Klinik Gigi Prostodonsi di Malang, Klinik Gigi Konservasi di Serpong",Jl. Wilis Indah No.A-6b Malang,,1
"negatif,positif","kesehatan,kita,kurang,tetap",693,692,71568,1.36E+18,https://twitter.com/maymaywulls/statuses/1355146815134294022,https://twitter.com/maymaywulls/statuses/1355146815134294022,maymaywulls,,"Sudah dua pekan kita menggelar vaksinasi massal Covid-19. Hari ini, sudah sekitar 250.000 tenaga kesehatan yang telah menjalani vaksinasi.   Memang terasa masih kurang, tapi dari hari ke hari kita tetap membenahi manajemen pelaksanaan vaksinasi. https://t.co/iKD09TATzn",1/29/2021 8:32,Twitter for Android,0,963,in,,retweet,,0,0,jokowi,366987179,1.35E+18,1.36E+18,https://pbs.twimg.com/profile_images/1355145165652987905/9gvku6oo_normal.jpg,5,145,4,1/29/2021 8:25,,"Bekasi Timur, Indonesia",,1
"negatif,positif","menekan,terima",694,693,74945,1.36E+18,https://twitter.com/RUMABUTAR15/statuses/1355329416256122880,https://twitter.com/RUMABUTAR15/statuses/1355329416256122880,RUMABUTAR15,,"Corona tembus 1juta, Presiden Jokowi perintahkan karantina wilayah hingga RT/RW sebagai langkah utk menekan penyebaran kasus COVID-19.   Terima Vaksin Taati Prokes #PecatASNTerpaparRadikal https://t.co/YoaLmlTJrH",1/29/2021 20:38,Twitter for Android,0,29,in,,retweet,,0,0,RETHA_Monicaa,1.23E+18,1.36E+18,1.12E+18,https://pbs.twimg.com/profile_images/1334461092580376579/v8d3nM0O_normal.jpg,7471,1256,936,4/24/2019 22:11,????NKRI????,"Kota Palembang, Sumatera Selat",,1
"negatif,positif","diakses,kekurangan,mati,menimbulkan,mudah,penyakit,rendah,sekali,virus",695,694,72503,1.36E+18,https://twitter.com/widiareza/statuses/1355189306835406850,https://twitter.com/widiareza/statuses/1355189306835406850,widiareza,"@Salimbado9 @kanjengHR0305 @melzhio1 @100k Kelebihan vaksin sinovac adalah vaksin dapat disimpan pada suhu lemari es rumah, lebih mudah diakses negara berpendapatan rendah, tidak menimbulkan penyakit karena menggunakan virus covid 19 yang sudah mati Kekur","@Salimbado9 @kanjengHR0305 @melzhio1 @100k Kelebihan vaksin sinovac adalah vaksin dapat disimpan pada suhu lemari es rumah, lebih mudah diakses negara berpendapatan rendah, tidak menimbulkan penyakit karena menggunakan virus covid 19 yang sudah mati Kekur",1/29/2021 11:21,Twitter for Android,0,0,in,,reply,Salimbado9,1.23E+18,1.36E+18,,0,0,227150916,https://pbs.twimg.com/profile_images/1345708421979389953/hdZTIF2L_normal.jpg,46914,4955,668,12/15/2010 21:04,I am English private teacher,"Magelang, Jawa Tengah",,1
,,696,695,48663,1.35E+18,https://twitter.com/BumiPager/statuses/1354486540433461253,https://twitter.com/BumiPager/statuses/1354486540433461253,BumiPager,,,1/27/2021 12:48,Twitter Web App,0,17,in,,retweet,,0,0,Robusta06637934,1.30E+18,1.35E+18,1.22E+18,https://pbs.twimg.com/profile_images/1348182467077816323/-WNd6O8X_normal.jpg,3350,2396,2069,1/20/2020 10:34,#????????????????????,Negeri Tercinta INDONESIA????,,1
,,697,696,23987,1.35E+18,https://twitter.com/dr_elzafebria/statuses/1353968525023432705,https://twitter.com/dr_elzafebria/statuses/1353968525023432705,dr_elzafebria,,,1/26/2021 2:30,Twitter for iPhone,0,282,in,,retweet,,0,0,ProfesorZubairi,1.32E+18,1.35E+18,160888440,https://pbs.twimg.com/profile_images/1745022028/332811143_normal.jpg,819,179,86,6/29/2010 7:34,Part time Internist practitioner and full time mom,HOME,,1
"negatif,positif","kesehatan,kita,kurang,tetap",698,697,40634,1.35E+18,https://twitter.com/yogatampar/statuses/1354327378130948103,https://twitter.com/yogatampar/statuses/1354327378130948103,yogatampar,,"Sudah dua pekan kita menggelar vaksinasi massal Covid-19. Hari ini, sudah sekitar 250.000 tenaga kesehatan yang telah menjalani vaksinasi.   Memang terasa masih kurang, tapi dari hari ke hari kita tetap membenahi manajemen pelaksanaan vaksinasi. https://t.co/iKD09TATzn",1/27/2021 2:16,Twitter Web App,0,296,in,,retweet,,0,0,jokowi,366987179,1.35E+18,206997549,https://pbs.twimg.com/profile_images/1291148038656782337/eeXw8YeY_normal.jpg,1512,315,285,10/24/2010 3:58,Gampang gumon,Semarang,,1
positif,siap,699,698,84192,1.36E+18,https://twitter.com/JubirPresidenRI/statuses/1355491790262915075,https://twitter.com/JubirPresidenRI/statuses/1355491790262915075,JubirPresidenRI,,Gelar Webinar #KawanVaksin dan HMI Cabang Sanana Maluku Utara bersama @JubirPresidenRI Siap Sukseskan Program Valsinasi Covid-19 https://t.co/Teazjxt0ef cc: #SukseskanVaksinasi #JubirPresidenRI,1/30/2021 7:23,Twitter for Android,0,3,in,,retweet,,0,0,fadjroeL,18158130,1.36E+18,1.22E+18,https://pbs.twimg.com/profile_images/1304931827023450113/PWj1jzOw_normal.jpg,2825,55,4364,1/17/2020 4:54,Akun Resmi Juru Bicara Presiden Republik Indonesia.  Dikelola oleh Tim Juru Bicara.,Indonesia,1,1
positif,aman,700,699,84916,1.36E+18,https://twitter.com/kppn_jayapura/statuses/1355508016548782080,https://twitter.com/kppn_jayapura/statuses/1355508016548782080,kppn_jayapura,,"Mendapat Vaksin Kedua Kalinya, Pangdam XVII/Cenderawasih, Pastikan Vaksin Covid-19 Aman  #TNIADMengabdiDanMembangunBersamaRakyat https://t.co/m6tRvpUjh4",1/30/2021 8:27,Twitter for Android,0,4,in,,retweet,,0,0,tni_ad,4068016160,1.36E+18,418598206,https://pbs.twimg.com/profile_images/1182575645114519552/g3WBH6Bz_normal.jpg,4131,136,273,11/22/2011 5:58,Akun Resmi Kantor Pelayanan Perbendaharaan Negara (KPPN) Jayapura. DUKUNG KAMI MERAIH PREDIKAT WILAYAH BEBAS DARI KORUPSI TAHUN 2020,Jayapura,,1
